Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2025-02-25";"2025-02-25";"19";22538;"ZALECANE OSZCZĘDZANIE";"2025-02-25 22:46"
"2025-02-25";"2025-02-25";"20";22200;"NORMALNE UŻYTKOWANIE";"2025-02-25 22:46"
"2025-02-25";"2025-02-25";"21";20650;"NORMALNE UŻYTKOWANIE";"2025-02-25 22:46"
"2025-02-25";"2025-02-25";"22";19263;"NORMALNE UŻYTKOWANIE";"2025-02-25 22:46"
"2025-02-25";"2025-02-25";"23";17788;"NORMALNE UŻYTKOWANIE";"2025-02-25 22:46"
"2025-02-26";"2025-02-26";"0";17300;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"1";16788;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"2";16700;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"3";16678;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"4";16966;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"5";18025;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"6";20588;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"7";22163;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"8";22763;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"9";22863;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"10";22625;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"11";22550;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"12";22463;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"13";22675;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"14";22688;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"15";22588;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"16";22763;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"17";23288;"ZALECANE OSZCZĘDZANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"18";23088;"ZALECANE OSZCZĘDZANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"19";23163;"ZALECANE OSZCZĘDZANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"20";22250;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"21";20825;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"22";19263;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-26";"2025-02-26";"23";17775;"NORMALNE UŻYTKOWANIE";"2025-02-26 22:34"
"2025-02-27";"2025-02-27";"0";16938;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"1";16475;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"2";16400;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"3";16400;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"4";16688;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"5";17688;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"6";20188;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"7";21550;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"8";22413;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"9";22750;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"10";22450;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"11";22750;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"12";23113;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"13";23188;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"14";22988;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"15";23088;"ZALECANE OSZCZĘDZANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"16";22694;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"17";23089;"ZALECANE OSZCZĘDZANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"18";22814;"ZALECANE OSZCZĘDZANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"19";22701;"ZALECANE OSZCZĘDZANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"20";22200;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"21";20563;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"22";19113;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-27";"2025-02-27";"23";17775;"NORMALNE UŻYTKOWANIE";"2025-02-27 22:45"
"2025-02-28";"2025-02-28";"0";16838;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"1";16363;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"2";16050;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"3";16125;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"4";16563;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"5";17875;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"6";20688;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"7";21925;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"8";22638;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"9";22675;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"10";22763;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"11";23657;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"12";23417;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"13";23313;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"14";23138;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"15";22625;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"16";22713;"ZALECANE OSZCZĘDZANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"17";22963;"ZALECANE OSZCZĘDZANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"18";22838;"ZALECANE OSZCZĘDZANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"19";22688;"ZALECANE OSZCZĘDZANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"20";21963;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"21";20400;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"22";19200;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-02-28";"2025-02-28";"23";17975;"NORMALNE UŻYTKOWANIE";"2025-02-28 22:26"
"2025-03-01";"2025-03-01";"0";16750;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"1";16325;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"2";16075;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"3";16050;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"4";15913;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"5";16313;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"6";17325;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"7";17625;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"8";18550;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"9";19088;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"10";19725;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"11";20300;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"12";21050;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"13";20938;"ZALECANE OSZCZĘDZANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"14";19825;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"15";19950;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"16";19675;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"17";20225;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"18";20613;"ZALECANE OSZCZĘDZANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"19";20438;"ZALECANE OSZCZĘDZANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"20";19325;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"21";18425;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"22";17363;"ZALECANE OSZCZĘDZANIE";"2025-03-01 23:10"
"2025-03-01";"2025-03-01";"23";16038;"NORMALNE UŻYTKOWANIE";"2025-03-01 23:10"
"2025-03-02";"2025-03-02";"0";14888;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"1";14675;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"2";14363;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"3";14150;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"4";14113;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"5";14275;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"6";14838;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"7";15338;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"8";16338;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"9";17263;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"10";17763;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"11";18050;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"12";18200;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"13";18263;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"14";17463;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"15";16725;"ZALECANE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"16";17213;"ZALECANE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"17";18150;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"18";18800;"ZALECANE OSZCZĘDZANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"19";18838;"ZALECANE OSZCZĘDZANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"20";18238;"ZALECANE OSZCZĘDZANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"21";17775;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"22";16750;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-02";"2025-03-02";"23";15638;"NORMALNE UŻYTKOWANIE";"2025-03-02 23:01"
"2025-03-03";"2025-03-03";"0";15125;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"1";14763;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"2";14600;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"3";14550;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"4";15000;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"5";16225;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"6";19363;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"7";21238;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"8";21938;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"9";21813;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"10";22413;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"11";22138;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"12";21913;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"13";21488;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"14";21088;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"15";20925;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"16";21513;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"17";22613;"ZALECANE OSZCZĘDZANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"18";23025;"ZALECANE OSZCZĘDZANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"19";22788;"ZALECANE OSZCZĘDZANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"20";21900;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"21";20325;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"22";18813;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-03";"2025-03-03";"23";17463;"NORMALNE UŻYTKOWANIE";"2025-03-04 00:50"
"2025-03-04";"2025-03-04";"0";16625;"NORMALNE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"1";16138;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"2";15925;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"3";16050;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"4";16400;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"5";17463;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"6";20100;"NORMALNE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"7";21563;"NORMALNE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"8";21825;"NORMALNE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"9";21463;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"10";21000;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"11";20200;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"12";19650;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"13";19550;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"14";19613;"ZALECANE UŻYTKOWANIE";"2025-03-04 22:28"
"2025-03-04";"2025-03-04";"15";20788;"NORMALNE UŻYTKOWANIE";"2025-03-04 22:28"
