Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2024-07-13";"2024-07-13";"12";18188;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"13";17775;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"14";17525;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"15";17400;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"16";17225;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"17";17250;"ZALECANE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"18";17930;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"19";17463;"ZALECANE OSZCZĘDZANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"20";17038;"ZALECANE OSZCZĘDZANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"21";16763;"ZALECANE OSZCZĘDZANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"22";16125;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-13";"2024-07-13";"23";15088;"NORMALNE UŻYTKOWANIE";"2024-07-13 23:55"
"2024-07-14";"2024-07-14";"0";14075;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"1";13375;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"2";12788;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"3";12675;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"4";12488;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"5";12125;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"6";12788;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"7";13500;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"8";14075;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"9";14650;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"10";15263;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"11";15500;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"12";15500;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"13";15125;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"14";14913;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"15";15213;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"16";15250;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"17";15638;"ZALECANE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"18";16213;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"19";16538;"ZALECANE OSZCZĘDZANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"20";16250;"ZALECANE OSZCZĘDZANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"21";16325;"ZALECANE OSZCZĘDZANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"22";15650;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
"2024-07-14";"2024-07-14";"23";14788;"NORMALNE UŻYTKOWANIE";"2024-07-14 22:45"
