Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2024-07-16";"2024-07-16";"15";21803;"NORMALNE UŻYTKOWANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"16";20900;"NORMALNE UŻYTKOWANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"17";20550;"NORMALNE UŻYTKOWANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"18";20400;"NORMALNE UŻYTKOWANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"19";20638;"ZALECANE OSZCZĘDZANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"20";20338;"ZALECANE OSZCZĘDZANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"21";20000;"ZALECANE OSZCZĘDZANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"22";19250;"NORMALNE UŻYTKOWANIE";"2024-07-16 22:39"
"2024-07-16";"2024-07-16";"23";17613;"NORMALNE UŻYTKOWANIE";"2024-07-16 22:39"
"2024-07-17";"2024-07-17";"0";16138;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"1";15188;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"2";14725;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"3";14650;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"4";14625;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"5";15025;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"6";17950;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"7";20225;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"8";20700;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"9";20563;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"10";20375;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"11";20588;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"12";21000;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"13";20700;"ZALECANE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"14";20937;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"15";20849;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"16";20698;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"17";20936;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"18";20698;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"19";20100;"ZALECANE OSZCZĘDZANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"20";19913;"ZALECANE OSZCZĘDZANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"21";19363;"ZALECANE OSZCZĘDZANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"22";18513;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-17";"2024-07-17";"23";17075;"NORMALNE UŻYTKOWANIE";"2024-07-17 22:48"
"2024-07-18";"2024-07-18";"0";15850;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"1";15188;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"2";14775;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"3";14700;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"4";14725;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"5";15275;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"6";17600;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"7";19675;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"8";20313;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"9";20388;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"10";19800;"ZALECANE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"11";19813;"ZALECANE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"12";19975;"ZALECANE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"13";19825;"ZALECANE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"14";19288;"ZALECANE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"15";19050;"ZALECANE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"16";19625;"ZALECANE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"17";19988;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"18";20650;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"19";20500;"ZALECANE OSZCZĘDZANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"20";20213;"ZALECANE OSZCZĘDZANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"21";19413;"ZALECANE OSZCZĘDZANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"22";17875;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-18";"2024-07-18";"23";16425;"NORMALNE UŻYTKOWANIE";"2024-07-18 22:44"
"2024-07-19";"2024-07-19";"0";15100;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"1";15250;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"2";14963;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"3";14925;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"4";14750;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"5";15150;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"6";17488;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"7";19025;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"8";19363;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"9";19463;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"10";19868;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"11";20670;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"12";19985;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"13";20000;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"14";19288;"ZALECANE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"15";19075;"ZALECANE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"16";19300;"ZALECANE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"17";19600;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"18";19850;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"19";20100;"ZALECANE OSZCZĘDZANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"20";19888;"ZALECANE OSZCZĘDZANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"21";19013;"ZALECANE OSZCZĘDZANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"22";17725;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-19";"2024-07-19";"23";16463;"NORMALNE UŻYTKOWANIE";"2024-07-19 22:40"
"2024-07-20";"2024-07-20";"0";15563;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"1";14825;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"2";14475;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"3";14313;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"4";14125;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"5";13913;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"6";14663;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"7";15988;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"8";16588;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"9";17075;"ZALECANE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"10";17325;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"11";17250;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"12";16850;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"13";17050;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"14";17100;"ZALECANE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"15";16950;"ZALECANE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"16";17650;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"17";17438;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"18";17650;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"19";17850;"ZALECANE OSZCZĘDZANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"20";17300;"ZALECANE OSZCZĘDZANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"21";17150;"ZALECANE OSZCZĘDZANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"22";16313;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-20";"2024-07-20";"23";14863;"NORMALNE UŻYTKOWANIE";"2024-07-20 22:45"
"2024-07-21";"2024-07-21";"0";14025;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"1";13438;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"2";12988;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"3";12725;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"4";12563;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"5";12613;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"6";13113;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"7";13688;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"8";14388;"ZALECANE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"9";15125;"ZALECANE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"10";15438;"ZALECANE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"11";15988;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"12";15425;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"13";15475;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"14";15275;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"15";15375;"ZALECANE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"16";15550;"ZALECANE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"17";15863;"ZALECANE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"18";16875;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"19";16850;"ZALECANE OSZCZĘDZANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"20";17150;"ZALECANE OSZCZĘDZANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"21";16750;"ZALECANE OSZCZĘDZANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"22";16088;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-21";"2024-07-21";"23";15025;"NORMALNE UŻYTKOWANIE";"2024-07-21 22:45"
"2024-07-22";"2024-07-22";"0";13725;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"1";13275;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"2";13038;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"3";13038;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"4";13288;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"5";13938;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"6";16738;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"7";19050;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"8";20063;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"9";20350;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"10";20325;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"11";20525;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"12";20900;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"13";20363;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"14";19738;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"15";19950;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"16";20223;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"17";20798;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"18";20225;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"19";20588;"ZALECANE OSZCZĘDZANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"20";20525;"ZALECANE OSZCZĘDZANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"21";19588;"ZALECANE OSZCZĘDZANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"22";18513;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-22";"2024-07-22";"23";16775;"NORMALNE UŻYTKOWANIE";"2024-07-22 22:45"
"2024-07-23";"2024-07-23";"0";15288;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"1";14700;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"2";14675;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"3";14600;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"4";14600;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"5";15063;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"6";17667;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"7";19701;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"8";19790;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"9";20023;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"10";19788;"ZALECANE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"11";19450;"ZALECANE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"12";19400;"ZALECANE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"13";19175;"ZALECANE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"14";18613;"ZALECANE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"15";19013;"ZALECANE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"16";19125;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"17";19525;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"18";19688;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"19";20450;"ZALECANE OSZCZĘDZANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"20";19975;"ZALECANE OSZCZĘDZANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"21";19150;"ZALECANE OSZCZĘDZANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"22";18213;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-23";"2024-07-23";"23";16588;"NORMALNE UŻYTKOWANIE";"2024-07-23 22:40"
"2024-07-24";"2024-07-24";"0";15713;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"1";15100;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"2";14688;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"3";14538;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"4";14488;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"5";14938;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"6";17200;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"7";18838;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"8";19625;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"9";19950;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"10";20050;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"11";20225;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"12";20338;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"13";20163;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"14";19513;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"15";19400;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"16";19675;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"17";19550;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"18";18875;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"19";19350;"ZALECANE OSZCZĘDZANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"20";19250;"ZALECANE OSZCZĘDZANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"21";18625;"ZALECANE OSZCZĘDZANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"22";17913;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-24";"2024-07-24";"23";16163;"NORMALNE UŻYTKOWANIE";"2024-07-25 00:11"
"2024-07-25";"2024-07-25";"0";15313;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"1";14850;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"2";14513;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"3";14550;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"4";14650;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"5";15200;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"6";17488;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"7";19313;"ZALECANE OSZCZĘDZANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"8";19775;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"9";19538;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"10";19463;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"11";19675;"NORMALNE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"12";19263;"ZALECANE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"13";19225;"ZALECANE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"14";19063;"ZALECANE UŻYTKOWANIE";"2024-07-26 00:01"
"2024-07-25";"2024-07-25";"15";18900;"ZALECANE UŻYTKOWANIE";"2024-07-26 00:01"
