Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2024-12-10";"2024-12-10";"3";16650;"ZALECANE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"4";17238;"ZALECANE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"5";18363;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"6";21488;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"7";23288;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"8";24350;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"9";24700;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"10";24613;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"11";24700;"ZALECANE OSZCZĘDZANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"12";24700;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"13";24688;"ZALECANE OSZCZĘDZANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"14";24300;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"15";24263;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"16";24613;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"17";24550;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"18";24250;"ZALECANE OSZCZĘDZANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"19";23963;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"20";23463;"ZALECANE OSZCZĘDZANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"21";21938;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"22";20400;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-10";"2024-12-10";"23";18725;"NORMALNE UŻYTKOWANIE";"2024-12-11 12:24"
"2024-12-11";"2024-12-11";"0";17500;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"1";17000;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"2";16825;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"3";16613;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"4";17225;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"5";18175;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"6";21525;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"7";23000;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"8";23663;"ZALECANE OSZCZĘDZANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"9";24000;"ZALECANE OSZCZĘDZANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"10";23975;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"11";24038;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"12";24213;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"13";24225;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"14";23800;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"15";24088;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"16";24463;"ZALECANE OSZCZĘDZANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"17";24025;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"18";23663;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"19";23769;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"20";23177;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"21";21438;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"22";20000;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-11";"2024-12-11";"23";18725;"NORMALNE UŻYTKOWANIE";"2024-12-11 22:25"
"2024-12-12";"2024-12-12";"0";17450;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"1";16563;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"2";16625;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"3";16588;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"4";17175;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"5";18238;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"6";21463;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"7";23138;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"8";23825;"ZALECANE OSZCZĘDZANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"9";23850;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"10";23650;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"11";23900;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"12";24150;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"13";24338;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"14";24075;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"15";24238;"ZALECANE OSZCZĘDZANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"16";24438;"ZALECANE OSZCZĘDZANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"17";24406;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"18";23665;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"19";23588;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"20";23288;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"21";21675;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"22";20325;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-12";"2024-12-12";"23";18800;"NORMALNE UŻYTKOWANIE";"2024-12-13 03:28"
"2024-12-13";"2024-12-13";"0";17363;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"1";16913;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"2";16925;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"3";17075;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"4";17588;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"5";18625;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"6";21788;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"7";23525;"ZALECANE OSZCZĘDZANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"8";23913;"ZALECANE OSZCZĘDZANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"9";23900;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"10";23325;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"11";23475;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"12";23375;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"13";23738;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"14";23688;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"15";23725;"ZALECANE OSZCZĘDZANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"16";24075;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"17";23688;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"18";23375;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"19";23263;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"20";22613;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"21";21025;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"22";19850;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-13";"2024-12-13";"23";18775;"NORMALNE UŻYTKOWANIE";"2024-12-13 22:28"
"2024-12-14";"2024-12-14";"0";17238;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"1";16825;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"2";16800;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"3";16863;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"4";16750;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"5";16850;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"6";18247;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"7";19363;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"8";20674;"ZALECANE OSZCZĘDZANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"9";21654;"ZALECANE OSZCZĘDZANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"10";22185;"ZALECANE OSZCZĘDZANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"11";22698;"ZALECANE OSZCZĘDZANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"12";22557;"ZALECANE OSZCZĘDZANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"13";22050;"ZALECANE OSZCZĘDZANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"14";20963;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"15";21000;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"16";21538;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"17";21450;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"18";21025;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"19";20400;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"20";19950;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"21";18775;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"22";17813;"NORMALNE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-14";"2024-12-14";"23";16588;"ZALECANE UŻYTKOWANIE";"2024-12-14 22:33"
"2024-12-15";"2024-12-15";"0";16125;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"1";15225;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"2";14738;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"3";14788;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"4";14838;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"5";14988;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"6";15425;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"7";16150;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"8";17138;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"9";18175;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"10";18713;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"11";18725;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"12";19163;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"13";19538;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"14";19250;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"15";19488;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"16";19513;"ZALECANE OSZCZĘDZANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"17";19888;"ZALECANE OSZCZĘDZANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"18";20063;"ZALECANE OSZCZĘDZANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"19";19625;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"20";18775;"NORMALNE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"21";17863;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"22";17425;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-15";"2024-12-15";"23";16250;"ZALECANE UŻYTKOWANIE";"2024-12-15 22:33"
"2024-12-16";"2024-12-16";"0";15350;"ZALECANE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"1";15038;"ZALECANE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"2";14750;"ZALECANE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"3";14788;"ZALECANE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"4";15325;"ZALECANE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"5";16600;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"6";20038;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"7";21638;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"8";22738;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"9";23025;"ZALECANE OSZCZĘDZANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"10";23188;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"11";23138;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"12";23275;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"13";23100;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"14";22900;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"15";23113;"ZALECANE OSZCZĘDZANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"16";23625;"ZALECANE OSZCZĘDZANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"17";23213;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"18";22900;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"19";22813;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"20";21925;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"21";20488;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"22";19163;"NORMALNE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-16";"2024-12-16";"23";17925;"ZALECANE UŻYTKOWANIE";"2024-12-16 22:24"
"2024-12-17";"2024-12-17";"0";16513;"ZALECANE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"1";15963;"ZALECANE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"2";15838;"ZALECANE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"3";15913;"ZALECANE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"4";16225;"ZALECANE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"5";17275;"ZALECANE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"6";20275;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"7";22075;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"8";22987;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"9";22650;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"10";22538;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"11";22650;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"12";22713;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"13";23038;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"14";23138;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"15";23088;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"16";23338;"ZALECANE OSZCZĘDZANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"17";22913;"ZALECANE OSZCZĘDZANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"18";22688;"ZALECANE OSZCZĘDZANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"19";22613;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"20";22000;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"21";20388;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"22";18900;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-17";"2024-12-17";"23";17688;"NORMALNE UŻYTKOWANIE";"2024-12-17 22:25"
"2024-12-18";"2024-12-18";"0";16263;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"1";15675;"ZALECANE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"2";15488;"ZALECANE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"3";15738;"ZALECANE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"4";16150;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"5";17238;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"6";20238;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"7";21650;"ZALECANE OSZCZĘDZANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"8";22238;"ZALECANE OSZCZĘDZANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"9";22335;"ZALECANE OSZCZĘDZANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"10";22202;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"11";22414;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"12";22502;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"13";22324;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"14";22407;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"15";22887;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"16";22925;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"17";22663;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"18";22438;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"19";22275;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"20";21450;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"21";20063;"NORMALNE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"22";18588;"ZALECANE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-18";"2024-12-18";"23";16900;"ZALECANE UŻYTKOWANIE";"2024-12-19 01:38"
"2024-12-19";"2024-12-19";"0";16138;"ZALECANE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"1";15725;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"2";15550;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"3";15600;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"4";15488;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"5";17050;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"6";19875;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"7";21388;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"8";22050;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"9";21825;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"10";21275;"ZALECANE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"11";21550;"ZALECANE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"12";22000;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"13";22450;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"14";22213;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"15";22413;"ZALECANE OSZCZĘDZANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"16";22700;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"17";22550;"ZALECANE OSZCZĘDZANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"18";22425;"ZALECANE OSZCZĘDZANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"19";22263;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"20";21313;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"21";19788;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"22";19038;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
"2024-12-19";"2024-12-19";"23";17425;"NORMALNE UŻYTKOWANIE";"2024-12-19 22:25"
