Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2024-08-21";"2024-08-21";"4";14838;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"5";15513;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"6";18450;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"7";20500;"ZALECANE OSZCZĘDZANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"8";21513;"ZALECANE OSZCZĘDZANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"9";21300;"ZALECANE OSZCZĘDZANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"10";21250;"ZALECANE OSZCZĘDZANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"11";20807;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"12";21450;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"13";22158;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"14";21285;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"15";21120;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"16";20760;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"17";20600;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"18";19988;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"19";21013;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"20";20775;"ZALECANE OSZCZĘDZANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"21";19813;"ZALECANE OSZCZĘDZANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"22";17613;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-21";"2024-08-21";"23";16275;"NORMALNE UŻYTKOWANIE";"2024-08-21 20:58"
"2024-08-22";"2024-08-22";"0";14875;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"1";14500;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"2";14038;"ZALECANE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"3";14038;"ZALECANE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"4";14425;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"5";15200;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"6";17325;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"7";19475;"ZALECANE OSZCZĘDZANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"8";20388;"ZALECANE OSZCZĘDZANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"9";20400;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"10";19950;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"11";19638;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"12";19713;"ZALECANE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"13";20000;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"14";20038;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"15";19725;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"16";19475;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"17";19025;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"18";19200;"ZALECANE OSZCZĘDZANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"19";19375;"ZALECANE OSZCZĘDZANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"20";19738;"ZALECANE OSZCZĘDZANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"21";18513;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"22";17025;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-22";"2024-08-22";"23";15575;"NORMALNE UŻYTKOWANIE";"2024-08-22 22:41"
"2024-08-23";"2024-08-23";"0";14975;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"1";14463;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"2";14150;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"3";14088;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"4";14363;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"5";14950;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"6";17075;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"7";19450;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"8";20400;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"9";20013;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"10";18750;"ZALECANE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"11";18763;"ZALECANE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"12";18938;"ZALECANE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"13";18400;"ZALECANE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"14";18650;"ZALECANE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"15";18800;"ZALECANE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"16";19175;"ZALECANE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"17";19825;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"18";19775;"ZALECANE OSZCZĘDZANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"19";20525;"ZALECANE OSZCZĘDZANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"20";20350;"ZALECANE OSZCZĘDZANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"21";18588;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"22";17425;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-23";"2024-08-23";"23";16225;"NORMALNE UŻYTKOWANIE";"2024-08-23 22:36"
"2024-08-24";"2024-08-24";"0";15385;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"1";14848;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"2";14486;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"3";14299;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"4";14336;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"5";14511;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"6";15186;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"7";16500;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"8";17663;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"9";17457;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"10";17343;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"11";17192;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"12";17093;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"13";16789;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"14";16372;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"15";16519;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"16";16364;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"17";16603;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"18";17777;"ZALECANE OSZCZĘDZANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"19";18244;"ZALECANE OSZCZĘDZANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"20";17735;"ZALECANE OSZCZĘDZANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"21";16608;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"22";15550;"NORMALNE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-24";"2024-08-24";"23";14213;"ZALECANE UŻYTKOWANIE";"2024-08-24 22:37"
"2024-08-25";"2024-08-25";"0";14483;"ZALECANE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"1";13150;"ZALECANE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"2";12738;"ZALECANE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"3";12500;"ZALECANE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"4";12338;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"5";12250;"ZALECANE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"6";13413;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"7";14463;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"8";15350;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"9";15888;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"10";16300;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"11";16802;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"12";17070;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"13";17069;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"14";16288;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"15";16738;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"16";16600;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"17";16164;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"18";17138;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"19";17413;"ZALECANE OSZCZĘDZANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"20";17413;"ZALECANE OSZCZĘDZANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"21";16500;"ZALECANE OSZCZĘDZANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"22";15588;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-25";"2024-08-25";"23";14563;"NORMALNE UŻYTKOWANIE";"2024-08-25 22:41"
"2024-08-26";"2024-08-26";"0";14213;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"1";13900;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"2";13725;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"3";13463;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"4";13413;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"5";14275;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"6";16975;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"7";19088;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"8";20238;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"9";20450;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"10";19775;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"11";19425;"ZALECANE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"12";19613;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"13";19938;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"14";19113;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
"2024-08-26";"2024-08-26";"15";19238;"NORMALNE UŻYTKOWANIE";"2024-08-26 22:40"
