Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2024-12-24";"2024-12-24";"10";19025;"ZALECANE OSZCZĘDZANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"11";18588;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"12";18425;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"13";18225;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"14";18038;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"15";18625;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"16";18725;"ZALECANE OSZCZĘDZANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"17";17138;"ZALECANE OSZCZĘDZANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"18";16263;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"19";15575;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"20";15275;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"21";15075;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"22";14850;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-24";"2024-12-24";"23";14063;"NORMALNE UŻYTKOWANIE";"2024-12-24 22:37"
"2024-12-25";"2024-12-25";"0";13013;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"1";12438;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"2";12388;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"3";12038;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"4";12038;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"5";12325;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"6";12775;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"7";13113;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"8";13675;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"9";14588;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"10";14775;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"11";14738;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"12";14638;"ZALECANE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"13";15100;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"14";15075;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"15";15313;"ZALECANE OSZCZĘDZANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"16";15438;"ZALECANE OSZCZĘDZANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"17";15225;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"18";15575;"ZALECANE OSZCZĘDZANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"19";15463;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"20";15500;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"21";15125;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"22";14575;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-25";"2024-12-25";"23";13663;"NORMALNE UŻYTKOWANIE";"2024-12-25 23:35"
"2024-12-26";"2024-12-26";"0";13100;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"1";12575;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"2";12125;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"3";12200;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"4";12425;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"5";12775;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"6";13200;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"7";13450;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"8";14125;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"9";14700;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"10";14963;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"11";14838;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"12";15075;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"13";15563;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"14";15488;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"15";15950;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"16";16400;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"17";16525;"ZALECANE OSZCZĘDZANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"18";16563;"ZALECANE OSZCZĘDZANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"19";16538;"ZALECANE OSZCZĘDZANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"20";16300;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"21";15800;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"22";15513;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-26";"2024-12-26";"23";14363;"NORMALNE UŻYTKOWANIE";"2024-12-26 22:23"
"2024-12-27";"2024-12-27";"0";13863;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"1";13200;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"2";12925;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"3";12950;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"4";13275;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"5";14175;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"6";15850;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"7";17550;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"8";18450;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"9";19013;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"10";18838;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"11";18913;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"12";19175;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"13";19175;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"14";19700;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"15";19825;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"16";20525;"ZALECANE OSZCZĘDZANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"17";19875;"ZALECANE OSZCZĘDZANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"18";19463;"ZALECANE OSZCZĘDZANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"19";19388;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"20";18988;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"21";17663;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"22";16875;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-27";"2024-12-27";"23";15725;"NORMALNE UŻYTKOWANIE";"2024-12-27 23:24"
"2024-12-28";"2024-12-28";"0";14825;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"1";14513;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"2";14113;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"3";13863;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"4";14000;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"5";14338;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"6";15750;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"7";16288;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"8";17200;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"9";17963;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"10";18150;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"11";18500;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"12";18863;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"13";19000;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"14";18975;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"15";19463;"ZALECANE OSZCZĘDZANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"16";19613;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"17";19725;"ZALECANE OSZCZĘDZANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"18";19313;"ZALECANE OSZCZĘDZANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"19";19038;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"20";18588;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"21";17538;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"22";17113;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-28";"2024-12-28";"23";16100;"NORMALNE UŻYTKOWANIE";"2024-12-28 22:22"
"2024-12-29";"2024-12-29";"0";14388;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"1";14113;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"2";13775;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"3";13650;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"4";13588;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"5";13913;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"6";14463;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"7";14850;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"8";15388;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"9";15888;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"10";16100;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"11";16125;"ZALECANE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"12";16563;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"13";16763;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"14";16975;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"15";17013;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"16";18013;"ZALECANE OSZCZĘDZANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"17";18300;"ZALECANE OSZCZĘDZANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"18";18075;"ZALECANE OSZCZĘDZANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"19";18188;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"20";17713;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"21";17013;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"22";16350;"NORMALNE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-29";"2024-12-29";"23";14900;"ZALECANE UŻYTKOWANIE";"2024-12-29 23:53"
"2024-12-30";"2024-12-30";"0";14038;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"1";13863;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"2";13663;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"3";13650;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"4";14100;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"5";14950;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"6";16588;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"7";18200;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"8";19363;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"9";19850;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"10";19775;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"11";19775;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"12";19875;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"13";19900;"ZALECANE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"14";19888;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
"2024-12-30";"2024-12-30";"15";20400;"NORMALNE UŻYTKOWANIE";"2024-12-30 22:25"
