Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2024-09-19";"2024-09-19";"8";20388;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"9";20225;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"10";19450;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"11";19288;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"12";19150;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"13";18750;"ZALECANE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"14";18913;"ZALECANE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"15";18950;"ZALECANE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"16";19150;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"17";19500;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"18";20300;"ZALECANE OSZCZĘDZANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"19";21213;"ZALECANE OSZCZĘDZANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"20";20300;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"21";18588;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"22";17313;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-19";"2024-09-19";"23";15988;"NORMALNE UŻYTKOWANIE";"2024-09-19 22:43"
"2024-09-20";"2024-09-20";"0";14775;"ZALECANE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"1";14475;"ZALECANE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"2";14250;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"3";14200;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"4";14663;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"5";15638;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"6";18188;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"7";19388;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"8";19638;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"9";19675;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"10";19125;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"11";18888;"ZALECANE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"12";19173;"ZALECANE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"13";18400;"ZALECANE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"14";18563;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"15";19175;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"16";19300;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"17";19325;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"18";19850;"ZALECANE OSZCZĘDZANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"19";20638;"ZALECANE OSZCZĘDZANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"20";20000;"ZALECANE OSZCZĘDZANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"21";18538;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"22";17063;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-20";"2024-09-20";"23";15738;"NORMALNE UŻYTKOWANIE";"2024-09-20 22:55"
"2024-09-21";"2024-09-21";"0";14563;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"1";14075;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"2";13813;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"3";13800;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"4";14000;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"5";14213;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"6";14763;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"7";16063;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"8";17075;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"9";16700;"ZALECANE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"10";16375;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"11";15900;"ZALECANE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"12";16025;"ZALECANE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"13";16075;"ZALECANE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"14";15525;"ZALECANE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"15";15688;"ZALECANE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"16";16138;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"17";16475;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"18";17188;"ZALECANE OSZCZĘDZANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"19";18138;"ZALECANE OSZCZĘDZANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"20";17438;"ZALECANE OSZCZĘDZANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"21";16175;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"22";15425;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-21";"2024-09-21";"23";14138;"NORMALNE UŻYTKOWANIE";"2024-09-21 22:36"
"2024-09-22";"2024-09-22";"0";13013;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"1";12450;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"2";11938;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"3";12150;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"4";12175;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"5";12113;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"6";12625;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"7";13513;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"8";13688;"ZALECANE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"9";13825;"ZALECANE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"10";13850;"ZALECANE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"11";13388;"ZALECANE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"12";13738;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"13";13325;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"14";13313;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"15";13363;"ZALECANE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"16";13663;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"17";15188;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"18";16063;"ZALECANE OSZCZĘDZANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"19";17013;"ZALECANE OSZCZĘDZANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"20";16575;"ZALECANE OSZCZĘDZANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"21";15525;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"22";14688;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-22";"2024-09-22";"23";13688;"NORMALNE UŻYTKOWANIE";"2024-09-22 22:35"
"2024-09-23";"2024-09-23";"0";13013;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"1";12625;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"2";12513;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"3";12550;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"4";12825;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"5";14175;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"6";17138;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"7";19388;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"8";19175;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"9";19613;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"10";18963;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"11";18800;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"12";18544;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"13";18552;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"14";18654;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"15";19210;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"16";19781;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"17";20102;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"18";20925;"ZALECANE OSZCZĘDZANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"19";21263;"ZALECANE OSZCZĘDZANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"20";20163;"ZALECANE OSZCZĘDZANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"21";18425;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"22";17088;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-23";"2024-09-23";"23";15588;"NORMALNE UŻYTKOWANIE";"2024-09-23 22:39"
"2024-09-24";"2024-09-24";"0";14738;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"1";14413;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"2";14250;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"3";14250;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"4";14563;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"5";15450;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"6";17738;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"7";19300;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"8";19575;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"9";19313;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"10";18588;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"11";18675;"ZALECANE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"12";18800;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"13";18963;"ZALECANE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"14";19738;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"15";20513;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"16";20775;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"17";20513;"ZALECANE OSZCZĘDZANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"18";20413;"ZALECANE OSZCZĘDZANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"19";20813;"ZALECANE OSZCZĘDZANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"20";20013;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"21";18925;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"22";17250;"NORMALNE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-24";"2024-09-24";"23";15863;"ZALECANE UŻYTKOWANIE";"2024-09-24 22:52"
"2024-09-25";"2024-09-25";"0";15213;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"1";14688;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"2";14450;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"3";14488;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"4";14925;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"5";15825;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"6";18238;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"7";19513;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"8";19850;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"9";20250;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"10";19113;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"11";18250;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"12";18800;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"13";19450;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"14";19688;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"15";20138;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"16";20513;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"17";20200;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"18";20300;"ZALECANE OSZCZĘDZANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"19";21038;"ZALECANE OSZCZĘDZANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"20";20400;"ZALECANE OSZCZĘDZANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"21";18613;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"22";17250;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-25";"2024-09-25";"23";15988;"NORMALNE UŻYTKOWANIE";"2024-09-25 22:41"
"2024-09-26";"2024-09-26";"0";15288;"ZALECANE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"1";14763;"ZALECANE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"2";14600;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"3";14500;"ZALECANE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"4";14688;"ZALECANE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"5";15888;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"6";18175;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"7";19613;"ZALECANE OSZCZĘDZANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"8";20163;"ZALECANE OSZCZĘDZANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"9";19863;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"10";19700;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"11";19650;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"12";19400;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"13";19863;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"14";20313;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"15";20563;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"16";20288;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"17";20138;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"18";20400;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"19";21363;"ZALECANE OSZCZĘDZANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"20";20500;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"21";18763;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"22";17350;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-26";"2024-09-26";"23";16163;"NORMALNE UŻYTKOWANIE";"2024-09-26 22:37"
"2024-09-27";"2024-09-27";"0";15363;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"1";15363;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"2";15050;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"3";15013;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"4";14975;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"5";15963;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"6";18475;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"7";19688;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"8";19938;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"9";19700;"ZALECANE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"10";19788;"ZALECANE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"11";19925;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"12";19675;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"13";19563;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"14";19963;"NORMALNE UŻYTKOWANIE";"2024-09-27 22:37"
"2024-09-27";"2024-09-27";"15";19750;"ZALECANE UŻYTKOWANIE";"2024-09-27 22:37"
